123456789,0.6412195482817857
123O5X789,0.4920585935562446
123O5XO8X,0.9687271107977722
1O3OXXO8X,0.710693359375
1OXOXXO8X,1.0
12O4567X9,0.5557049773391658
1OOX567X9,0.32958970773324836
1OOXO6XX9,-0.007812978699860196
1OOXO6XXX,1.0
1X3O56789,0.7037491827900091
OX3O567X9,0.43359375
OXXO5O7X9,0.625
OXXO5OOXX,-0.998046875
X23456O89,0.4225218764077815
X23OX6O89,0.9999998196424863
XX3OXOO89,0.5
XX3OXOOX9,0.9999999701976776
1234XO789,0.9114462801483518
X23OXO789,0.9789919761815096
X23OXO78X,1.0
12XO56789,0.6666533149671627
1XXOO6789,-0.5660400614292628
1XXOO67XO,0.6875
XXXOO67XO,1.0
1XOO56X89,0.16979538185534115
1XOOOXX89,0.5039062793366611
XXOOOXXO9,0.5
XXOOOXXOX,0.5
1O3X56789,-0.2565762806083046
1O3XX6O89,0.9999807450644348
XO3XX6O8O,0.7186574934384771
XO3XXXO8O,1.0
12O456X89,0.7998689999605548
XOO456X89,0.9999999921332277
XOO4XOX89,0.859375
XOOXXOX89,1.0
12345O78X,0.9795167093617669
O2345O7XX,0.7538793598990707
OX345OOXX,0.875
OX34XOOXX,1.0
X234O6789,0.29969948223328535
XX34O6O89,0.7187419901583589
XX3OOXO89,0.0
XX3OOXOOX,0.99609375
XXXOOXOOX,0.99609375
X2O456789,0.3908136562113195
XXO45O789,-0.9688487769897809
XXO45OXO9,0.9999923556752037
XXOX5OXO9,0.999999999998181
XO3456789,0.45848543332637276
XO34O67X9,-0.5636587599059613
XOX4O67XO,0.5000000000000018
XOXXO6OXO,0.5
XOXXOXOXO,0.5
O234567X9,-0.3100715672753912
O2X456OX9,-0.5313002150658948
OOXX56OX9,0.7499994817189872
OOXX5OOXX,0.5
OOXXXOOXX,0.5
12O45X789,0.26393046914153506
O2OX5X789,-0.2861328125
O2OXXX789,1.0
X2O4O6X89,0.9999999010910832
X2OXO6X89,1.0
1234567XO,0.4765808834303781
1O3X567XO,0.604786772291048
1OOXX67XO,0.9058837890625
1OOXXOXXO,-1.0
1234X67O9,0.909710529738968
X23OX67O9,0.9999980367018797
XXOOX67O9,0.74896240234375
XXOOXX7OO,0.5
XXOOXXXOO,0.5
123456O8X,0.9949503823804213
O234X6O8X,0.23013509593430218
OOX4X6O8X,0.9999980852006123
OOXOX6OXX,-1.0
123456OX9,0.6004117004494685
12O4X6OX9,0.9999984351088307
12OOX6OXX,-1.5987211554602254e-14
1XOOX6OXX,0.9999999962747097
1234O67X9,0.5742251322280905
1XO4O67X9,-0.5765169870293008
OXO4O67XX,-0.03179931640625
OXO4O6XXX,1.0
1X34567O9,0.6552703369046022
1X3456OOX,0.9855035079692878
1XXO56OOX,0.9999997615814209
1XXO5XOOX,0.9999990463256836
12O45678X,0.18410359865099246
O2OX5678X,0.5340653695918991
O2OX5OX8X,0.9979248046875
OXOX5OXOX,0.5
OXOXXOXOX,0.5
OX3456789,0.5317103489199043
OX34OX789,-0.9987816085509076
OXX4OX7O9,0.994140625
OXX4OXXOO,-1.0
1O345678X,0.9019736238938529
1O34XO78X,0.999907491258909
XO34XO78X,1.0
1234567OX,0.8330721751613132
1O34X67OX,0.9999969971089183
1O3XX6OOX,0.9999999961437425
1OXXXOOOX,0.999999999998181
XOXXXOOOX,1.0
123X5O789,0.34157930100122
12OX5O7X9,0.41314697265625
1XOX5O7XO,-0.9999999925494194
1O34567X9,0.7200695553885995
1O3456XXO,-0.6656885590767202
OO3X56XXO,-0.9393310546875
OOXX5OXXO,0.9999999403953552
OOXXXOXXO,1.0
123X56O89,-0.03077543195657606
12XX56O8O,0.5159921670202965
X2XXO6O8O,-0.015655696487641535
XOXXOXO8O,0.4999999999999858
1234XO7XO,0.7882690424884229
